"Show Number","Air Date","Round","Category","Value","Question","Answer","Correct"
3534,"2000-01-06","Double Jeopardy!","AIRPORT CODES",1000,"In the Midwest: MSP","Minneapolis-St. Paul","FALSE"
3534,"2000-01-06","Double Jeopardy!","THAT'S NO LADY...",1000,"He played the title character in ""Sunday in the Park with George"" when it debuted on Broadway","Mandy Patinkin","FALSE"
3534,"2000-01-06","Double Jeopardy!","DOUBLE A",1000,"This river ""trans""its South Africa & flows into the Orange","Vaal River","FALSE"
3534,"2000-01-06","Final Jeopardy!","NONFICTION AUTHORS","NA","First published in 1946, a book written by this man became the bestselling book in the U.S. after the Bible","Dr. Benjamin Spock (\""Baby and Child Care\"")","FALSE"
4085,"2002-05-10","Jeopardy!","THOSE DARN ETRUSCANS",200,"The Tebenna, an Etruscan mantle, evolved into this garment perhaps worn most strikingly by John Belushi","a toga","TRUE"
4085,"2002-05-10","Jeopardy!","PEOPLE",200,"This wrestler nicknamed his daughter born in August 2001 Pebbles","The Rock","TRUE"
4085,"2002-05-10","Jeopardy!","SO YOU WANT TO BE A 19th CENTURY HEROINE",200,"If you have this adjective before your name, like Nell or Eva, don't bother planning for your old age","Little","FALSE"
4085,"2002-05-10","Jeopardy!","CENTRAL PARK",200,"What's now officially called the Central Park Wildlife Center is probably better-known by this name","the zoo","TRUE"
4085,"2002-05-10","Jeopardy!","THIS CATEGORY STINKS!",200,"Proverbially, this pungent bulb ""makes a man wink, drink & stink""","garlic","TRUE"
4085,"2002-05-10","Jeopardy!","ABBREVIATED STATES",200,"This state that acts as a conjunction between Nevada & Washington has an abbreviation that is a conjunction","Oregon","TRUE"
4085,"2002-05-10","Jeopardy!","THOSE DARN ETRUSCANS",400,"Oscar Mayer could tell you that this is the city the Etruscans called Felsina","Bologna","FALSE"
4085,"2002-05-10","Jeopardy!","PEOPLE",400,"Fatally, American groupie Nancy Spungen was this British punk rocker's girlfriend","Sid Vicious","FALSE"
4085,"2002-05-10","Jeopardy!","SO YOU WANT TO BE A 19th CENTURY HEROINE",400,"Your job options include teacher & this related job of the heroines in ""Jane Eyre"" & ""Vanity Fair""","governess","TRUE"
4085,"2002-05-10","Jeopardy!","CENTRAL PARK",400,"Central Park has a statue of King Wladyslaw II Jagiello of this country, who was also Grand Duke of Lithuania","Poland","FALSE"
4085,"2002-05-10","Jeopardy!","THIS CATEGORY STINKS!",400,"It's the Belgian province bordering the Netherlands that's famous for originating a smelly cheese","Limburgh","FALSE"
4085,"2002-05-10","Jeopardy!","ABBREVIATED STATES",400,"The abbreviation of this state is also an abbreviation for the largest city in California","Louisiana","FALSE"
4085,"2002-05-10","Jeopardy!","THOSE DARN ETRUSCANS",600,"Along with the Borgia apartments, the Etruscan Museum is one of the top attractions in this 109-acre country","Vatican City","FALSE"
4085,"2002-05-10","Jeopardy!","PEOPLE",600,"She owns the St. Louis Rams","Georgia Frontiere","FALSE"
4085,"2002-05-10","Jeopardy!","SO YOU WANT TO BE A 19th CENTURY HEROINE",600,"Even if you're 27 & still single, like Anne in this author's ""Persuasion"", your life may not be over","Jane Austen","TRUE"
4085,"2002-05-10","Jeopardy!","CENTRAL PARK",600,"(<a href=""http://www.j-archive.com/media/2002-05-10_J_19.wmv"">Sofia of the Clue Crew jogs through Central Park.</a>)  I'm running around the reservoir now named for this first lady, who lived nearby and used to go jogging here","Jacqueline Kennedy Onassis","FALSE"
4085,"2002-05-10","Jeopardy!","THIS CATEGORY STINKS!",600,"This cartoon character's big screen credits include ""For Scent-imental Reasons"" & ""Heaven Scent""","Pepé Le Pew","FALSE"
4085,"2002-05-10","Jeopardy!","ABBREVIATED STATES",600,"Show me that the abbreviation for this state means the habits of a predictable criminal","Missouri","FALSE"
4085,"2002-05-10","Jeopardy!","THOSE DARN ETRUSCANS",800,"The wolf in the Capitoline Wolf statue may be Etruscan; these 2 babies she's suckling were added around 1509","Romulus & Remus","TRUE"
4085,"2002-05-10","Jeopardy!","PEOPLE",800,"This actor gave a speech for Harvard roommate Al Gore at the 2000 Democratic Convention","Tommy Lee Jones","TRUE"
4085,"2002-05-10","Jeopardy!","SO YOU WANT TO BE A 19th CENTURY HEROINE",800,"Like Gertrude in this author's ""The Europeans"", go ahead & marry a relative (it might get you out of your house, too)","Henry James","TRUE"
4085,"2002-05-10","Jeopardy!","CENTRAL PARK",800,"In the 1953 film ""The Band Wagon"" Fred Astaire & this leggy partner were ""Dancing In The Dark"" through Central Park","Cyd Charisse","TRUE"
4085,"2002-05-10","Jeopardy!","THIS CATEGORY STINKS!",2000,"The strong odor of this semi-aquatic rodent gives it its name","the muskrat","FALSE"
4085,"2002-05-10","Jeopardy!","ABBREVIATED STATES",800,"When abbreviated before the number 47, this state becomes an assault weapon","Alaska","FALSE"
4085,"2002-05-10","Jeopardy!","THOSE DARN ETRUSCANS",1000,"A 1927 visit to Etruscan sites inspired this author of ""The Plumed Serpent"" to write ""Etruscan Places""","D.H. Lawrence","FALSE"
4085,"2002-05-10","Jeopardy!","PEOPLE",1000,"M.C. Hammer earned his nickname from his resemblance to this ""Hammerin'"" home run king","Hank Aaron","TRUE"
4085,"2002-05-10","Jeopardy!","SO YOU WANT TO BE A 19th CENTURY HEROINE",1000,"Unlike Dorothea in this George Eliot book, marry for love, not intellectual compatibility","Middlemarch","FALSE"
4085,"2002-05-10","Jeopardy!","CENTRAL PARK",1000,"Cleopatra's Needle is a short walk from this Egyptian Temple in the Metropolitan Museum of Art","the Temple of Dendur","TRUE"
4085,"2002-05-10","Jeopardy!","THIS CATEGORY STINKS!",1000,"The only film ever released in ""Odorama"", it shares its name with a synthetic fabric popular in the 1970s","Polyester","FALSE"
4085,"2002-05-10","Jeopardy!","ABBREVIATED STATES",1000,"State whose abbreviation is also a cabinet department that was formed in 1989","Virginia","FALSE"
4085,"2002-05-10","Double Jeopardy!","COLONIAL ARTS",400,"This South Carolina city that gave us a popular dance in the 1930s was the site of the first opera in America in 1735","Charleston","TRUE"
4085,"2002-05-10","Double Jeopardy!","INTERNATIONAL CUISINE",400,"When making this classic Chinese soup, be sure to remove the twigs, feathers & insects first","bird's nest soup","TRUE"
4085,"2002-05-10","Double Jeopardy!","WE ARE THE CHAMPIONS",400,"On New Year's Day 2002, this school's Seminoles beat Virginia Tech 30-17 to win the Gator Bowl","Florida State University","FALSE"
4085,"2002-05-10","Double Jeopardy!","RELIGION",400,"The A.M.E. in A.M.E. Church stands for African Methodist this","Episcopal","FALSE"
4085,"2002-05-10","Double Jeopardy!","PROBLEMS, PROBLEMS",400,"The four-color problem relates to the minimum number of colors needed for this cartographic item","a map","FALSE"
4085,"2002-05-10","Double Jeopardy!","""EN"" THE BEGINNING",400,"These peptide hormones in the brain reduce the sensation of pain","endorphins","TRUE"
4085,"2002-05-10","Double Jeopardy!","COLONIAL ARTS",800,"In 1750 theater was banned in this then-colonial capital as a form of Mass. entertainment","Boston","TRUE"
4085,"2002-05-10","Double Jeopardy!","INTERNATIONAL CUISINE",800,"To enjoy this national Swiss dish, you'd better like cheese, lots of it, melted in wine","fondue","FALSE"
4085,"2002-05-10","Double Jeopardy!","WE ARE THE CHAMPIONS",800,"In 2001 Brian Cappelletto won this game's World Championship with words like vozhd for 50 points & jerrid for 44","Scrabble","FALSE"
4085,"2002-05-10","Double Jeopardy!","RELIGION",800,"Less than 20% of all Muslims are Shi'ites or of other groups; the rest belong to this branch","Sunni","FALSE"
4085,"2002-05-10","Double Jeopardy!","PROBLEMS, PROBLEMS",800,"Ferdinand von Lindemann proved the problem of ""squaring"" this with compass & ruler was impossible","the circle","FALSE"
4085,"2002-05-10","Double Jeopardy!","""EN"" THE BEGINNING",800,"2-word term for the consumer, for whom a computer is ultimately designed","an end user","FALSE"
4085,"2002-05-10","Double Jeopardy!","COLONIAL ARTS",1200,"Some of the earliest surviving colonial portraits are of Richard & Increase, members of this family","the Mathers","FALSE"
4085,"2002-05-10","Double Jeopardy!","INTERNATIONAL CUISINE",1200,"The seafood in this Mexican dish is ""cooked"" not by heat, but by the acid in lime juice","ceviche","TRUE"
4085,"2002-05-10","Double Jeopardy!","WE ARE THE CHAMPIONS",1200,"In 1993 she became the first woman from Ukraine to win the world figure skating championships","Oksana Baiul","FALSE"
4085,"2002-05-10","Double Jeopardy!","RELIGION",1200,"Founded by & named for a Persian prophet, this religion flourished during Persia's Achaemenian empire","Zoroastrianism","TRUE"
4085,"2002-05-10","Double Jeopardy!","PROBLEMS, PROBLEMS",1200,"(<a href=""http://www.j-archive.com/media/2002-05-10_DJ_08.wmv"">Cheryl of the Clue Crew peruses a model train hobbyist's fantasy setup.</a>)  If train ""A"" leaves at 6:00 at 60 mph, & train ""B"" leaves at 5:00 at 90 mph, this equation, d=rt, tells you when B passes A","distance equals rate times time","FALSE"
4085,"2002-05-10","Double Jeopardy!","""EN"" THE BEGINNING",1200,"This Baja California port city is known as ""Yellowtail Capital of the World""","Ensenada","FALSE"
4085,"2002-05-10","Double Jeopardy!","COLONIAL ARTS",1600,"Meaning ""tobacco peddler"", it's the title of a 1708 Ebenezer Cooke poem & a 1960 John Barth novel about Cooke","The Sot-Weed Factor","FALSE"
4085,"2002-05-10","Double Jeopardy!","INTERNATIONAL CUISINE",1600,"This Greek dish typically consists of layers of eggplant & ground lamb or beef topped with a white sauce","moussaka","TRUE"
4085,"2002-05-10","Double Jeopardy!","WE ARE THE CHAMPIONS",1200,"At Wimbledon 2000, Venus Williams expressed appreciation for this 1957 & '58 champion","Althea Gibson","TRUE"
4085,"2002-05-10","Double Jeopardy!","RELIGION",1600,"Traditionally, in Judaism a ram's horn called this is blown at the end of Yom Kippur","shofar","TRUE"
4085,"2002-05-10","Double Jeopardy!","PROBLEMS, PROBLEMS",1600,"To apply relativity to the cosmos, Einstein introduced a term called the ""cosmological"" this","constant","FALSE"
4085,"2002-05-10","Double Jeopardy!","""EN"" THE BEGINNING",1600,"The U.S. conducted nuclear tests on this atoll in the Marshall Islands from 1948 to 1958","Enewetak","FALSE"
4085,"2002-05-10","Double Jeopardy!","COLONIAL ARTS",2000,"James Alexander, whose doggerel contributed to this publisher's arrest, helped defend him as a lawyer","Zenger","FALSE"
4085,"2002-05-10","Double Jeopardy!","INTERNATIONAL CUISINE",2000,"On an Italian menu this term describes pasta with a sauce of eggs, cream, parmesan & bacon","carbonara","FALSE"
4085,"2002-05-10","Double Jeopardy!","WE ARE THE CHAMPIONS",2000,"The last British athlete to win the Olympic decathlon, he won it back-to-back in 1980 & 1984","Daley Thompson","TRUE"
4085,"2002-05-10","Double Jeopardy!","RELIGION",4000,"Joseph Smith translated the Book of Mormon from gold plates revealed to him by an angel named this","Moroni","TRUE"
4085,"2002-05-10","Double Jeopardy!","PROBLEMS, PROBLEMS",2000,"This Frenchman's ""last theorem"", stated in 1637, was proved by Andrew Wiles in the 1990s","(Pierre de) Fermat","TRUE"
4085,"2002-05-10","Double Jeopardy!","""EN"" THE BEGINNING",2000,"John Keats wrote a poem about this handsome Greek whose youth was preserved by eternal sleep","Endymion","TRUE"
4085,"2002-05-10","Final Jeopardy!","KNOWLEDGE BY THE NUMBERS","NA","Number of males who served as British PM in the 1990s plus Oscars won by Tom Hanks plus protons in a helium nucleus","6 (2 + 2 + 2)","TRUE"
1279,"1990-03-08","Jeopardy!","THE MIDDLE AGES",100,"Crackowes were a style of these with toes so long they were sometimes attached to the knees with chains","shoes","TRUE"
1279,"1990-03-08","Jeopardy!","MANIAS",100,"One suffering from bruxomania unconsciously gnashes these","Teeth","TRUE"
1279,"1990-03-08","Jeopardy!","JEWELRY",100,"Sotheby's has announced it won't sell any items of this tusk material produced since 1939","Ivory","FALSE"
1279,"1990-03-08","Jeopardy!","AUSTRALIA",100,"It's the basic unit of currency of Australia","Australian Dollar","TRUE"
1279,"1990-03-08","Jeopardy!","SPORTS EQUIPMENT",100,"Until 1954 major league players could leave these on the field when it was their team's turn to bat","Gloves","TRUE"
1279,"1990-03-08","Jeopardy!","PEANUTS",100,"When Charlie Brown gave Snoopy one of these, it took Snoopy an hour to put it on the flea","Flea Collar","TRUE"
1279,"1990-03-08","Jeopardy!","THE MIDDLE AGES",200,"Eleanor of Aquitaine accompanied her 1st husband, King Louis VII, on the 2nd one of these in 1147","Crusades","TRUE"
1279,"1990-03-08","Jeopardy!","MANIAS",200,"In a 1987 hit Whitney Houston showed signs of choreomania  when she wanted to do this with somebody","Dance","TRUE"
1279,"1990-03-08","Jeopardy!","JEWELRY",200,"The scarab, lotus flower & Isis knot were all designs used in this country's jewelry","Egypt","FALSE"
1279,"1990-03-08","Jeopardy!","AUSTRALIA",200,"After America won its independence, the British decided to ship these people to Australia","Convicts/Prisoners","FALSE"
1279,"1990-03-08","Jeopardy!","SPORTS EQUIPMENT",200,"A curved wicker basket called a cesta is used to catch & throw the ball in this sport","jai alai","TRUE"
1279,"1990-03-08","Jeopardy!","PEANUTS",200,"Of a 25th, 30th or 40th anniversary, what ""Peanuts"" is celebrating in 1990","40th Anniversary","TRUE"
1279,"1990-03-08","Jeopardy!","THE MIDDLE AGES",300,"It's estimated this dread 14th century epidemic killed 1/3 of the population of Europe","Black Death","TRUE"
1279,"1990-03-08","Jeopardy!","MANIAS",300,"A lycomaniac has a howling time believing he is one of these","Wolf","TRUE"
1279,"1990-03-08","Jeopardy!","JEWELRY",300,"Known for its malleability & white brilliance, this rare metal has been used in jewelry since the 19th C.","Platinum","TRUE"
1279,"1990-03-08","Jeopardy!","AUSTRALIA",300,"The name of this capital city is Aboriginal for ""meeting place""","Canberra","FALSE"
1279,"1990-03-08","Jeopardy!","SPORTS EQUIPMENT",300,"1 of 2 pieces of equipment in track & field that weigh 16 pounds","Hammer & Shot-Put","FALSE"
1279,"1990-03-08","Jeopardy!","PEANUTS",300,"When Lucy invites Charlie Brown to kick a football, you can expect her to do this","Pull it out from under him","FALSE"
1279,"1990-03-08","Jeopardy!","THE MIDDLE AGES",400,"2 types of these which were especially popular during the Middle Ages were ""Miracle"" & ""Morality""","Types of plays","FALSE"
1279,"1990-03-08","Jeopardy!","MANIAS",400,"A dipsomaniac craves this, not guacamole","Alcoholic Beverages","TRUE"
1279,"1990-03-08","Jeopardy!","JEWELRY",400,"Josiah Wedgwood designed these jewelry pieces using a white paste relief on a colored backgorund","Cameos","FALSE"
1279,"1990-03-08","Jeopardy!","AUSTRALIA",400,"""Banjo"" Paterson, known for his ""bush ballads"", wrote this song, 1st published in 1917","""Waltzing Matilda""","FALSE"
1279,"1990-03-08","Jeopardy!","SPORTS EQUIPMENT",400,"Alternate name for the number one wood in golf","Driver","TRUE"
1279,"1990-03-08","Jeopardy!","PEANUTS",400,"This girl's name was inspired by a type of candy","Peppermint Patty","TRUE"
1279,"1990-03-08","Jeopardy!","THE MIDDLE AGES",500,"This famous ""song"" is a romanticized account of the Battle of Roncesvalles, fought in 778","""Song Of Roland""","FALSE"
1279,"1990-03-08","Jeopardy!","MANIAS",500,"From the Greek for ""great"", it's the delusion of wealth, power or omnipotence","Megalomania","TRUE"
1279,"1990-03-08","Jeopardy!","JEWELRY",500,"Tahiti & French Polynesia are famous for pearls of this color","Black","FALSE"
1279,"1990-03-08","Jeopardy!","AUSTRALIA",500,"This flightless bird is featured on Australia's coat of arms","Emu","TRUE"
1279,"1990-03-08","Jeopardy!","SPORTS EQUIPMENT",500,"This apparatus used in women's gymnastics is about 4 in. wide & 16 ft. long","Balance Beam","TRUE"
1279,"1990-03-08","Jeopardy!","PEANUTS",500,"Charlie Brown's parents bought Snoopy at this puppy farm","Daisy Hill Puppy Farm","TRUE"
1279,"1990-03-08","Double Jeopardy!","U.S.A.",200,"On average this city packs more than 23,000 people into 1 sq. mile","New York City","TRUE"
1279,"1990-03-08","Double Jeopardy!","PEN NAMES",200,"2 of his pen names were rather transparent: Antosha Chekhonte & Anton Ch.","Anton Chekhov","TRUE"
1279,"1990-03-08","Double Jeopardy!","ANATOMY",200,"The only mobile bone of the face","Mandible","TRUE"
1279,"1990-03-08","Double Jeopardy!","MYTHOLOGICAL PAIRS",200,"Both a she-wolf & a woodpecker fed & cared for them until they were found by Faustulus","Romulus & Remus","TRUE"
